Vendor_ID,Vendor_Name,Category,Country,Region,Status,Onboarding_Date,Last_Updated,Contact_Email,Account_Code,Data_Source,Verified_By,Record_Status
VND-0572,Vendor Solutions 586,Logistics,Australia,APAC,Active,17/11/2024,23/03/2025,vendor.solutions.586@yahoo.com,ACC-2173,Manual Entry,James T.,Clean
VND-0624,Vendor Solutions 136,Logistics,Singapore,APAC,Active,07/05/2023,06/05/2024,vendor.solutions.136@corp.net,ACC-2897,SAP,Anita M.,Clean
VND-0697,Vendor Services 199,Legal,UK,EMEA,Under Review,08/04/2021,26/09/2021,vendor.services.199@yahoo.com,ACC-1525,SAP,Anita M.,Clean
VND-0707,Vendor Beta 636,Finance,Singapore,APAC,Under Review,09/10/2024,19/09/2025,vendor.beta.636@outlook.com,ACC-1844,SAP,James T.,Clean
VND-0263,Vendor Tech 674,IT,USA,AMER,Under Review,12/07/2022,20/07/2022,vendor.tech.674@yahoo.com,ACC-3362,Legacy System,Priya S.,Clean
VND-0611,Vendor Corp 325,Finance,Australia,APAC,Active,20/12/2022,24/02/2023,vendor.corp.325@corp.net,ACC-9132,Legacy System,James T.,Clean
VND-0298,Vendor Group 557,Marketing,UK,EMEA,Active,20/06/2019,31/01/2020,vendor.group.557@corp.net,ACC-4580,Legacy System,Priya S.,Clean
VND-0415,  Vendor Alpha 688  ,IT,India,APAC,Inactive,16/07/2024,30/09/2024,vendor.alpha.688@gmail.com,ACC-9383,SAP,,Clean
VND-0151,Vendor Prime 39,IT,UK,EMEA,Inactive,11/11/2019,06/10/2020,vendor.prime.39@gmail.com,ACC-9307,Legacy System,James T.,Clean
VND-0774,Vendor Solutions 553,Finance,USA,AMER,Active,26/10/2021,10/09/2022,vendor.solutions.553@corp.net,ACC-8425,Oracle,Priya S.,Clean
VND-0641,Vendor Corp 143,Operations,Canada,AMER,Active,01/01/2019,17/03/2019,vendor.corp.143@yahoo.com,ACC-8421,Manual Entry,James T.,Clean
VND-0871,Vendor Global 591,it,India,APAC,Under Review,07/11/2024,11/02/2025,vendor.global.591@vendor.com,ACC-9235,SAP,Priya S.,Clean
VND-0551,Vendor Delta 329,Legal,India,EMEA,Active,07/05/2023,12/08/2023,vendor.delta.329@corp.net,ACC-9151,Oracle,Sarah L.,Clean
VND-0914,Vendor Ltd 104,IT,Canada,AMER,Active,02/04/2023,02/03/2024,vendor.ltd.104@gmail.com,ACC-6544,Oracle,Anita M.,Clean
VND-0489,Vendor Ltd 880,IT,UK,EMEA,Active,01/08/2023,10/12/2023,vendor.ltd.880@yahoo.com,ACC-1089,SAP,Sarah L.,Clean
VND-0148,Vendor Tech 157,Marketing,Canada,AMER,Active,26/12/2020,12/11/2021,vendor.tech.157@vendor.com,ACC-8601,Legacy System,,Clean
VND-0147,Vendor Zeta 745,Marketing,Singapore,APAC,Inactive,25/08/2021,16/10/2021,vendor.zeta.745@yahoo.com,ACC-5193,Oracle,Ravi K.,Clean
VND-0708,Vendor Zeta 477,Operations,India,APAC,Active,18/12/2020,14/11/2021,vendor.zeta.477@corp.net,ACC-2097,Oracle,Ravi K.,Clean
VND-0913,Vendor Ltd 269,Legal,USA,AMER,Active,04/10/2021,03/01/2022,vendor.ltd.269@yahoo.com,ACC-1352,Oracle,Anita M.,Clean
VND-0825,Vendor Delta 190,IT,Singapore,APAC,Under Review,28/11/2021,07/11/2022,vendor.delta.190@gmail.com,ACC-8107,SAP,Priya S.,Clean
VND-0660,Vendor Epsilon 774,Marketing,India,APAC,Active,15/03/2024,05/10/2024,vendor.epsilon.774@vendor.com,ACC-5937,Legacy System,,Clean
VND-0349,Vendor Omega 904,Operations,Germany,EMEA,Active,19/02/2022,03/09/2022,vendor.omega.904@yahoo.com,ACC-7868,Oracle,,Clean
VND-0464,Vendor Beta 257,IT,USA,AMER,Inactive,18/06/2024,04/12/2024,vendor.beta.257@outlook.com,ACC-3100,Oracle,Priya S.,Clean
VND-0326,Vendor Global 530,Marketing,Canada,AMER,Inactive,14/11/2020,,vendor.global.530@yahoo.com,ACC-5403,SAP,Priya S.,Clean
VND-0187,Vendor Gamma 921,Legal,Germany,EMEA,Under Review,02/08/2022,09/07/2023,vendor.gamma.921@outlook.com,ACC-2063,Manual Entry,Anita M.,Clean
VND-0124,,Logistics,Australia,APAC,Active,14/12/2020,28/04/2021,vendor.group.808@gmail.com,ACC-3076,Legacy System,Sarah L.,Clean
VND-0836,,Legal,UK,EMEA,Under Review,02/04/2024,08/06/2024,vendor.delta.602@outlook.com,ACC-7395,Legacy System,,Clean
VND-0609,Vendor Gamma 125,Legal,Canada,AMER,Active,28/11/2024,27/06/2025,vendor.gamma.125@corp.net,ACC-4438,Oracle,Sarah L.,Clean
VND-0144,Vendor Solutions 428,Finance,India,APAC,Active,23/08/2022,18/11/2022,vendor.solutions.428@corp.net,ACC-8538,Manual Entry,Priya S.,Clean
VND-0940,Vendor Beta 845,HR,Australia,APAC,Inactive,23/11/2024,10/05/2025,plaintext,ACC-9043,Legacy System,James T.,Clean
VND-0198,Vendor Prime 476,Logistics,UK,EMEA,Active,04/07/2022,14/12/2022,vendor.prime.476@outlook.com,ACC-7532,Oracle,Anita M.,Clean
VND-0610,Vendor Alpha 112,Operations,Singapore,AMER,Under Review,06/12/2024,19/01/2025,vendor.alpha.112@vendor.com,ACC-5705,Legacy System,Sarah L.,Clean
VND-0280,Vendor Global 946,Marketing,Singapore,APAC,Active,31/05/2019,01/12/2019,vendor.global.946@corp.net,ACC-2392,SAP,Ravi K.,Clean
VND-0294,Vendor Gamma 323,Marketing,Germany,EMEA,Active,10/01/2023,14/01/2023,vendor.gamma.323@vendor.com,ACC-3236,Oracle,James T.,Clean
VND-0401,Vendor Omega 543,Finance,Germany,EMEA,Active,09/09/2020,18/11/2020,vendor.omega.543@yahoo.com,ACC-6614,Legacy System,Sarah L.,Clean
VND-0123,Vendor Corp 149,Logistics,Australia,APAC,Active,15/12/2020,09/02/2021,vendor.corp.149@gmail.com,ACC-3159,SAP,Anita M.,Clean
VND-0184,Vendor Zeta 455,Marketing,India,APAC,Active,08/12/2024,13/06/2025,vendor.zeta.455@vendor.com,ACC-6150,Manual Entry,Ravi K.,Clean
VND-0203,Vendor Omega 138,Finance,Singapore,APAC,Active,10/07/2023,13/01/2024,vendor.omega.138@gmail.com,ACC-7563,SAP,Sarah L.,Clean
VND-0439,,Finance,Australia,APAC,Active,15-03-2021,16/08/2024,vendor.beta.780@corp.net,ACC-5684,Legacy System,Priya S.,Clean
VND-0247,Vendor Delta 824,Marketing,Australia,APAC,Inactive,07/06/2021,07/02/2022,vendor.delta.824@yahoo.com,ACC-6455,Manual Entry,Priya S.,Clean
VND-0416,Vendor Services 104,Finance,Singapore,APAC,Active,27/04/2022,09/09/2022,vendor.services.104@vendor.com,ACC-1820,SAP,Ravi K.,Clean
VND-0762,Vendor Zeta 874,HR,Germany,EMEA,Active,15/05/2019,13/08/2019,vendor.zeta.874@corp.net,ACC-5965,Oracle,James T.,Clean
VND-0751,Vendor Delta 418,IT,Canada,AMER,Under Review,21/05/2020,14/01/2021,@gmail.com,ACC-9515,Oracle,James T.,Clean
VND-0754,Vendor Delta 878,IT,Canada,AMER,Inactive,14/02/2023,16/05/2023,vendor.delta.878@gmail.com,ACC-9055,SAP,James T.,Clean
VND-0870,Vendor Solutions 816,Marketing,Singapore,APAC,Active,22/05/2020,16/04/2021,vendor.solutions.816@corp.net,ACC-2395,Oracle,Sarah L.,Clean
VND-0130,Vendor Ltd 234,HR,UK,EMEA,Inactive,22/06/2023,20/01/2024,vendor.ltd.234@gmail.com,ACC-6120,Legacy System,Anita M.,Clean
VND-0638,Vendor Tech 442,Marketing,Germany,EMEA,Active,02/11/2022,07/08/2023,vendor.tech.442@yahoo.com,ACC-3835,SAP,,Clean
VND-0403,Vendor Solutions 60,IT,Germany,EMEA,Active,21/11/2020,12/09/2021,vendor.solutions.60@yahoo.com,ACC-9021,SAP,Ravi K.,Clean
VND-0384,Vendor Delta 936,Marketing,Germany,EMEA,Inactive,16/10/2024,25/04/2025,vendor.delta.936@gmail.com,ACC-9442,Oracle,Priya S.,Clean
VND-0756,Vendor Zeta 999,Logistics,UK,EMEA,Active,2023.06.15,14/09/2023,vendor.zeta.999@yahoo.com,ACC-7958,Legacy System,Anita M.,Clean
VND-0895,Vendor Prime 324,IT,Germany,EMEA,Active,02/12/2019,19/09/2020,vendor.prime.324@gmail.com,ACC-4696,Legacy System,Priya S.,Clean
VND-0220,Vendor Zeta 293,Legal,India,APAC,Under Review,02/01/2020,30/11/2020,vendor.zeta.293@corp.net,ACC-4804,SAP,Ravi K.,Clean
VND-0642,,HR,USA,AMER,Active,20/07/2022,20/12/2022,vendor.tech.592@corp.net,ACC-5989,Legacy System,,Clean
VND-0897,Vendor Group 25,Operations,Canada,AMER,Active,01/10/2022,06/02/2023,vendor.group.25@yahoo.com,ACC-2766,Legacy System,Ravi K.,Clean
VND-0738,Vendor Gamma 784,IT,Australia,APAC,Inactive,14/08/2022,22/01/2023,vendor.gamma.784@outlook.com,ACC-5447,Manual Entry,Priya S.,Clean
VND-0790,Vendor Omega 949,Marketing,UK,,Inactive,16/02/2020,08/05/2020,vendor.omega.949@outlook.com,ACC-9295,SAP,Anita M.,Clean
VND-0901,Vendor Corp 391,HR,India,APAC,Active,11/08/2023,08/12/2023,vendor.corp.391@corp.net,ACC-1173,Legacy System,James T.,Clean
VND-0625,Vendor Ltd 46,Legal,Canada,AMER,Active,23/12/2019,10/06/2020,vendor.ltd.46@vendor.com,,SAP,Sarah L.,Clean
VND-0892,Vendor Epsilon 956,Operations,Canada,AMER,Active,12/11/2024,01/04/2025,vendor.epsilon.956@yahoo.com,ACC-1378,Manual Entry,,Clean
VND-0746,Vendor Alpha 773,IT,Canada,AMER,Active,21/04/2021,15/02/2022,vendor.alpha.773@yahoo.com,ACC-4027,Manual Entry,Priya S.,Clean
VND-0387,Vendor Global 407,Legal,India,APAC,Active,17/09/2021,26/03/2022,vendor.global.407@vendor.com,,Oracle,James T.,Clean
VND-0791,Vendor Omega 617,Legal,Canada,AMER,Active,31/08/2022,20/04/2023,vendor.omega.617@gmail.com,ACC-1853,Oracle,,Clean
VND-0510,Vendor Delta 769,Operations,USA,AMER,Active,30/09/2023,31/05/2024,vendor.delta.769@corp.net,ACC-1533,Manual Entry,James T.,Clean
VND-0268,Vendor Beta 85,Finance,USA,AMER,Active,23/09/2020,10/04/2021,vendor.beta.85@outlook.com,ACC-6909,SAP,Priya S.,Clean
VND-0803,Vendor Tech 962,Legal,Canada,AMER,Active,06/07/2019,08/07/2019,vendor.tech.962@outlook.com,ACC-9266,Legacy System,Anita M.,Clean
VND-0442,Vendor Beta 631,Marketing,Singapore,APAC,Inactive,07/07/2021,03/06/2022,vendor.beta.631@corp.net,ACC-7371,Oracle,Sarah L.,Clean
VND-0497,Vendor Tech 59,Marketing,Canada,AMER,Active,17/07/2024,26/02/2025,vendor.tech.59@gmail.com,ACC-4304,Manual Entry,Ravi K.,Clean
VND-0113,Vendor Group 553,Finance,Australia,APAC,Active,21/01/2022,15/04/2022,vendor.group.553@outlook.com,ACC-8894,Manual Entry,,Clean
VND-0692,Vendor Solutions 373,Finance,USA,AMER,Active,01/10/2022,12/08/2023,vendor.solutions.373@vendor.com,ACC-1709,SAP,,Clean
VND-0233,Vendor Group 316,Legal,India,APAC,Active,13/01/2019,04/05/2019,vendor.group.316@corp.net,ACC-2196,SAP,James T.,Clean
VND-0852,Vendor Omega 795,Logistics,UK,EMEA,Inactve,02/10/2022,19/04/2023,vendor.omega.795@yahoo.com,ACC-9527,Manual Entry,Ravi K.,Clean
VND-0608,Vendor Group 307,Finance,UK,EMEA,Inactive,05/10/2019,10/05/2020,vendor.group.307@corp.net,ACC-2063,Manual Entry,James T.,Clean
VND-0672,Vendor Epsilon 106,IT,India,APAC,Active,23/10/2021,08/06/2022,vendor.epsilon.106@gmail.com,ACC-9154,Oracle,,Clean
VND-0374,Vendor Omega 995,Marketing,Australia,APAC,Active,07/09/2019,23/03/2020,vendor.omega.995@corp.net,ACC-7858,Legacy System,Sarah L.,Clean
VND-0094,,Operations,Germany,EMEA,Active,09/04/2020,01/12/2020,vendor.global.15@gmail.com,ACC-3522,Legacy System,,Clean
VND-0826,Vendor Omega 120,IT,USA,AMER,Active,28/02/2024,16/02/2025,vendor.omega.120@vendor.com,ACC-8974,Manual Entry,Sarah L.,Clean
VND-0234,Vendor Zeta 718,IT,Australia,APAC,Under Review,10/10/2019,07/06/2020,vendor.zeta.718@gmail.com,ACC-5703,Legacy System,Ravi K.,Clean
VND-0771,Vendor Corp 998,Marketing,India,APAC,Inactive,26/05/2021,20/10/2021,vendor.corp.998@outlook.com,ACC-1778,Manual Entry,Sarah L.,Clean
VND-0677,Vendor Global 41,HR,Singapore,APAC,Active,17/05/2023,10/07/2023,vendor.global.41@outlook.com,ACC-8970,SAP,,Clean
VND-0318,Vendor Omega 303,Legal,India,APAC,Inactive,07/09/2021,18/05/2022,vendor.omega.303@vendor.com,ACC-2847,Oracle,James T.,Clean
VND-0649,Vendor Corp 461,HR,UK,EMEA,Active,06/10/2023,10/08/2024,vendor.corp.461@gmail.com,ACC-9161,Oracle,,Clean
VND-0411,Vendor Beta 427,HR,Germany,EMEA,Active,01/11/2021,01/07/2022,vendor.beta.427@yahoo.com,ACC-4366,SAP,Anita M.,Clean
VND-0880,Vendor Corp 652,Operations,USA,AMER,Inactive,06/08/2020,,vendor.corp.652@corp.net,ACC-3755,Oracle,Sarah L.,Clean
VND-0710,Vendor Solutions 434,Finance,India,APAC,Active,15/11/2022,04/07/2023,vendor.solutions.434@vendor.com,ACC-9215,SAP,James T.,Clean
VND-0359,Vendor Gamma 162,Legal,Germany,EMEA,Inactive,18/06/2024,16/05/2025,vendor.gamma.162@outlook.com,ACC-3854,Manual Entry,Ravi K.,Clean
VND-0259,Vendor Group 407,IT,UK,EMEA,Under Review,24/02/2024,09/12/2024,vendor.group.407@yahoo.com,ACC-4700,Manual Entry,,Clean
VND-0745,Vendor Group 676,Operations,Australia,APAC,Active,02/05/2020,08/09/2020,vendor.group.676@gmail.com,ACC-2085,Manual Entry,,Clean
VND-0628,Vendor Alpha 982,Operations,Australia,APAC,Active,26/04/2021,28/01/2022,vendor.alpha.982@outlook.com,ACC-6218,Manual Entry,Ravi K.,Clean
VND-0633,Vendor Prime 318,Legal,Singapore,APAC,Inactive,21/03/2024,16/11/2024,vendor.prime.318@yahoo.com,ACC-4666,Oracle,Sarah L.,Clean
VND-0283,Vendor Omega 475,Marketing,Singapore,APAC,Active,11/08/2024,27/10/2024,vendor.omega.475@outlook.com,ACC-1402,Legacy System,Priya S.,Clean
VND-0377,Vendor Omega 207,Marketing,Singapore,APAC,Active,22/11/2021,04/05/2022,vendor.omega.207@gmail.com,ACC-2425,Legacy System,Sarah L.,Clean
VND-0385,Vendor Epsilon 727,Operations,Germany,EMEA,Active,17/11/2024,04/09/2025,vendor.epsilon.727@gmail.com,ACC-3846,Oracle,Ravi K.,Clean
VND-0225,Vendor Zeta 89,HR,Singapore,APAC,Active,29/07/2020,30/03/2021,vendor.zeta.89@outlook.com,ACC-5064,SAP,Anita M.,Clean
VND-0935,Vendor Solutions 567,Logistics,India,APAC,Inactive,24/06/2024,07/07/2024,vendor.solutions.567@yahoo.com,ACC-4260,SAP,James T.,Clean
VND-0798,Vendor Services 209,Logistics,Canada,AMER,Inactive,26/12/2021,22/05/2022,vendor.services.209@vendor.com,ACC-7259,Oracle,James T.,Clean
VND-0473,Vendor Tech 972,Operations,Singapore,APAC,Inactive,21/08/2020,25/04/2021,vendor.tech.972@outlook.com,ACC-1662,Oracle,James T.,Clean
VND-0348,Vendor Zeta 220,Logistics,UK,EMEA,Active,31/08/2020,17/09/2020,vendor.zeta.220@corp.net,ACC-5026,Manual Entry,James T.,Clean
VND-0506,Vendor Global 954,Logistics,Germany,EMEA,Active,14/06/2021,03/04/2022,vendor.global.954@outlook.com,ACC-3994,Oracle,James T.,Clean
VND-0640,,HR,India,APAC,Active,02/04/2023,16/09/2023,vendor.epsilon.979@vendor.com,ACC-2007,SAP,Ravi K.,Clean
VND-0841,Vendor Group 899,Operations,UK,EMEA,Inactive,12/10/2024,17/08/2025,vendor.group.899@gmail.com,ACC-1826,Legacy System,James T.,Clean
VND-0910,Vendor Delta 478,Operations,USA,AMER,Active,19/09/2022,30/03/2023,vendor.delta.478@yahoo.com,ACC-7558,Oracle,Priya S.,Clean
VND-0887,Vendor Alpha 914,Marketing,Canada,AMER,Active,20/05/2020,16/11/2020,vendor.alpha.914@vendor.com,ACC-6864,Legacy System,Ravi K.,Clean
VND-0620,Vendor Beta 886,Marketing,Canada,AMER,Active,12/07/2022,10/07/2023,vendor.beta.886@gmail.com,ACC-5448,Legacy System,Priya S.,Clean
VND-0838,Vendor Prime 133,Logistics,USA,AMER,Active,08/07/2024,28/08/2024,vendor.prime.133@vendor.com,ACC-9089,Manual Entry,Ravi K.,Clean
VND-0646,Vendor Gamma 487,Logistics,USA,AMER,Active,15/01/2023,16/08/2023,vendor.gamma.487@yahoo.com,ACC-5726,Oracle,Ravi K.,Clean
VND-0830,Vendor Omega 23,IT,USA,AMER,Under Review,29/12/2023,02/09/2024,vendor.omega.23@vendor.com,ACC-1321,Legacy System,Sarah L.,Clean
VND-0557,Vendor Services 237,Operations,Germany,EMEA,Active,25/11/2024,27/10/2025,vendor.services.237@yahoo.com,ACC-3931,Legacy System,,Clean
VND-0939,  Vendor Tech 962  ,Finance,Australia,APAC,Active,23/02/2024,13/07/2024,vendor.tech.962@yahoo.com,ACC-1121,Oracle,James T.,Clean
VND-0578,Vendor Prime 638,Legal,USA,AMER,Active,17/03/2019,25/09/2019,vendor.prime.638@corp.net,ACC-9631,SAP,Anita M.,Clean
VND-0086,Vendor Prime 706,Finance,Singapore,AMER,Active,20/01/2022,03/10/2022,vendor.prime.706@corp.net,ACC-9090,Legacy System,Priya S.,Clean
VND-0243,Vendor Prime 49,Finance,Singapore,APAC,Active,15-03-2021,30/04/2025,vendor.prime.49@vendor.com,ACC-7688,Oracle,Anita M.,Clean
VND-0699,Vendor Tech 928,Logistics,Australia,APAC,Under Review,29/07/2021,11/09/2021,vendor.tech.928@vendor.com,ACC-9548,Legacy System,Ravi K.,Clean
VND-0160,Vendor Epsilon 865,Marketing,India,APAC,Active,26/11/2024,15/12/2024,vendor.epsilon.865@outlook.com,,Legacy System,Ravi K.,Clean
VND-0525,,IT,India,APAC,Under Review,22/04/2024,27/01/2025,vendor.omega.106@gmail.com,ACC-1431,Legacy System,Sarah L.,Clean
VND-0036,Vendor Beta 968,Legal,USA,AMER,Active,21/02/2023,16/12/2023,vendor.beta.968@corp.net,ACC-3426,Legacy System,Ravi K.,Clean
VND-0541,Vendor Group 97,Operations,Singapore,APAC,Under Review,20/04/2024,05/11/2024,vendor.group.97@outlook.com,ACC-6293,Oracle,,Clean
VND-0171,Vendor Global 589,Logistics,Singapore,APAC,Active,25/10/2023,25/10/2023,vendor.global.589@corp.net,ACC-6780,Oracle,Sarah L.,Clean
VND-0655,Vendor Gamma 587,IT,Singapore,APAC,Under Review,22/04/2019,15/09/2019,vendor.gamma.587@vendor.com,ACC-2351,Oracle,Sarah L.,Clean
VND-0899,Vendor Prime 593,IT,India,APAC,Under Review,17/05/2019,26/11/2019,vendor.prime.593@outlook.com,ACC-2065,Oracle,Priya S.,Clean
VND-0840,Vendor Zeta 441,IT,Australia,APAC,Active,06/07/2021,12/03/2022,vendor.zeta.441@outlook.com,,Manual Entry,Priya S.,Clean
VND-0831,Vendor Delta 207,Finance,Australia,APAC,Inactive,24/05/2023,19/06/2023,vendor.delta.207@outlook.com,ACC-1129,SAP,,Clean
VND-0926,Vendor Ltd 234,IT,India,APAC,Active,06/06/2019,11/03/2020,vendor.ltd.234@yahoo.com,ACC-6468,Oracle,,Clean
VND-0734,Vendor Ltd 705,Legal,USA,AMER,Active,09/02/2022,19/10/2022,vendor.ltd.705@gmail.com,ACC-6927,Legacy System,Sarah L.,Clean
VND-0096,Vendor Delta 944,Operations,Australia,APAC,Inactive,13/07/2020,17/08/2020,vendor.delta.944@outlook.com,ACC-7798,Manual Entry,Sarah L.,Clean
VND-0564,Vendor Prime 365,Logistics,USA,AMER,Active,20/10/2021,16/02/2022,vendor.prime.365@outlook.com,ACC-5920,SAP,Sarah L.,Clean
VND-0241,Vendor Gamma 516,Finance,USA,AMER,Inactive,30/07/2022,21/05/2023,vendor.gamma.516@corp.net,ACC-6253,Oracle,Anita M.,Clean
VND-0743,  Vendor Gamma 878  ,Legal,USA,AMER,under review,13/06/2022,16/08/2022,vendor.gamma.878@yahoo.com,ACC-3133,SAP,James T.,Clean
VND-0575,Vendor Alpha 947,Marketing,USA,AMER,Active,12/03/2023,30/05/2023,vendor.alpha.947@gmail.com,ACC-2841,SAP,Ravi K.,Clean
VND-0691,Vendor Delta 116,Marketing,USA,AMER,Active,27/04/2024,06/01/2025,vendor.delta.116@yahoo.com,ACC-3617,SAP,Priya S.,Clean
VND-0461,Vendor Alpha 587,Operations,Germany,EMEA,Active,15/12/2019,19/05/2020,vendor.alpha.587@yahoo.com,ACC-6633,Oracle,James T.,Clean
VND-0554,Vendor Tech 719,Operations,UK,EMEA,Active,23/06/2021,29/04/2022,vendor.tech.719@gmail.com,ACC-1214,Oracle,,Clean
VND-0851,Vendor Tech 943,Logistics,Singapore,APAC,Active,20/04/2021,23/01/2022,vendor.tech.943@corp.net,ACC-8244,Manual Entry,,Clean
VND-0207,Vendor Ltd 628,Finance,USA,AMER,Active,10/05/2022,09/03/2023,vendor.ltd.628@outlook.com,ACC-9311,Legacy System,,Clean
VND-0393,Vendor Solutions 609,Operations,UK,EMEA,Active,18/03/2020,19/11/2020,vendor.solutions.609@gmail.com,ACC-6509,Manual Entry,,Clean
VND-0795,Vendor Gamma 403,HR,Canada,AMER,Inactive,08/07/2021,18/07/2021,vendor.gamma.403@gmail.com,ACC-4747,SAP,James T.,Clean
VND-0398,Vendor Corp 674,Operations,USA,AMER,Active,12/04/2024,16/06/2024,vendor.corp.674@outlook.com,ACC-3999,Manual Entry,,Clean
VND-0767,Vendor Epsilon 607,IT,Singapore,APAC,Active,02/06/2022,30/07/2022,vendor.epsilon.607@outlook.com,ACC-3781,SAP,Sarah L.,Clean
VND-0929,Vendor Global 780,Logistics,Canada,EMEA,Active,18/07/2021,02/11/2021,vendor@,ACC-4829,Legacy System,,Clean
VND-0218,Vendor Solutions 927,Operations,USA,AMER,Active,04/08/2019,24/09/2019,,ACC-6411,Legacy System,Priya S.,Clean
VND-0005,  Vendor Services 471  ,Operations,India,APAC,Under Review,31/03/2023,10/05/2023,vendor.services.471@corp.net,ACC-5803,Manual Entry,Sarah L.,Clean
VND-0769,Vendor Alpha 325,HR,Australia,APAC,Active,05/02/2020,12/10/2020,@gmail.com,ACC-4373,Manual Entry,James T.,Clean
VND-0643,Vendor Ltd 353,IT,Australia,APAC,Active,21/09/2024,15/04/2025,vendor.ltd.353@yahoo.com,ACC-5819,SAP,Anita M.,Clean
VND-0879,Vendor Epsilon 568,Operations,Singapore,APAC,Active,29/05/2020,31/10/2020,vendor.epsilon.568@corp.net,ACC-7664,Legacy System,Priya S.,Clean
VND-0613,Vendor Group 121,Legal,Canada,AMER,Active,26/08/2023,24/03/2024,vendor.group.121@gmail.com,ACC-6468,Manual Entry,Sarah L.,Clean
VND-0739,Vendor Global 594,Finance,Canada,AMER,Active,14/07/2020,05/04/2021,vendor.global.594@outlook.com,ACC-7111,Legacy System,James T.,Clean
VND-0547,Vendor Delta 22,Legal,Germany,EMEA,Active,05/07/2020,10/11/2020,vendor.delta.22@gmail.com,ACC-8951,Legacy System,Sarah L.,Clean
VND-0726,Vendor Solutions 981,IT,Australia,APAC,Active,01/07/2024,10/12/2024,vendor.solutions.981@corp.net,ACC-9381,SAP,,Clean
VND-0684,Vendor Beta 701,Operations,Australia,APAC,Active,23/05/2021,15/06/2021,vendor.beta.701@corp.net,ACC-3841,Manual Entry,Priya S.,Clean
VND-0099,Vendor Alpha 326,Legal,Germany,EMEA,Inactive,11/04/2023,25/10/2023,vendor.alpha.326@yahoo.com,ACC-9115,SAP,Ravi K.,Clean
VND-0805,Vendor Prime 953,Finance,Germany,EMEA,Active,23/07/2022,21/07/2023,vendor.prime.953@corp.net,ACC-8093,Oracle,Anita M.,Clean
VND-0728,Vendor Zeta 316,HR,Canada,AMER,Active,02/06/2021,15/01/2022,vendor.zeta.316@vendor.com,ACC-8249,Manual Entry,Ravi K.,Clean
VND-0574,Vendor Zeta 609,Legal,India,APAC,Inactive,24/11/2020,22/05/2021,vendor.zeta.609@corp.net,ACC-8245,Oracle,James T.,Clean
VND-0407,Vendor Corp 47,Finance,UK,EMEA,Active,01/11/2024,02/09/2025,vendor.corp.47@corp.net,ACC-6535,Legacy System,,Clean
VND-0503,Vendor Tech 496,Marketing,USA,AMER,Inactive,23/02/2024,05/02/2025,vendor.tech.496@vendor.com,ACC-1448,Legacy System,Priya S.,Clean
VND-0048,Vendor Prime 692,Logistics,Australia,APAC,Active,26/11/2020,29/10/2021,vendor.prime.692@gmail.com,ACC-5649,Manual Entry,Priya S.,Clean
VND-0033,Vendor Epsilon 119,IT,Singapore,APAC,Active,20/01/2022,13/06/2022,vendor.epsilon.119@corp.net,ACC-4450,Manual Entry,Ravi K.,Clean
VND-0780,Vendor Epsilon 809,Marketing,UK,EMEA,Active,21/12/2020,15/11/2021,vendor.epsilon.809@gmail.com,ACC-8960,SAP,Priya S.,Clean
VND-0201,Vendor Prime 528,HR,Germany,EMEA,Inactive,30/07/2024,10/08/2024,vendor.prime.528@gmail.com,ACC-7442,Legacy System,Ravi K.,Clean
VND-0135,Vendor Tech 232,Marketing,Germany,EMEA,Inactive,18/04/2019,23/02/2020,vendor.tech.232@outlook.com,ACC-1474,Oracle,Anita M.,Clean
VND-0028,Vendor Corp 241,HR,India,APAC,Under Review,05/10/2021,28/07/2022,vendor.corp.241@corp.net,ACC-1651,SAP,James T.,Clean
VND-0883,  Vendor Gamma 757  ,Operations,Australia,APAC,Active,03/01/2020,23/07/2020,vendor.gamma.757@gmail.com,ACC-3288,Manual Entry,James T.,Clean
VND-0231,Vendor Global 154,Logistics,UK,EMEA,Inactive,15/12/2023,12/02/2024,vendor.global.154@yahoo.com,ACC-9008,SAP,Sarah L.,Clean
VND-0490,Vendor Global 121,Operations,India,APAC,Active,21/04/2021,08/04/2022,vendor.global.121@outlook.com,ACC-7698,Manual Entry,Priya S.,Clean
VND-0773,Vendor Tech 821,Operations,Germany,EMEA,Active,23/11/2022,01/01/2023,vendor.tech.821@outlook.com,ACC-9268,Manual Entry,James T.,Clean
VND-0379,Vendor Omega 154,Logistics,Australia,APAC,Active,15/02/2020,09/04/2020,vendor.omega.154@corp.net,ACC-2654,Manual Entry,Sarah L.,Clean
VND-0289,Vendor Group 816,IT,Australia,APAC,Active,04/02/2021,10/08/2021,vendor.group.816@outlook.com,ACC-4228,Legacy System,Priya S.,Clean
VND-0419,Vendor Corp 351,Logistics,India,APAC,Active,13/02/2024,01/07/2024,vendor.corp.351@vendor.com,ACC-8835,Legacy System,,Clean
VND-0675,Vendor Services 838,Marketing,Germany,EMEA,Active,10/01/2023,29/06/2023,vendor.services.838@outlook.com,ACC-7563,SAP,,Clean
VND-0392,Vendor Delta 478,Finance,Singapore,APAC,Active,2024/01/10,09/04/2024,vendor.delta.478@gmail.com,ACC-1120,Manual Entry,Sarah L.,Clean
VND-0593,Vendor Solutions 208,Marketing,USA,AMER,Active,05/12/2023,15/10/2024,vendor.solutions.208@vendor.com,ACC-6323,Legacy System,Ravi K.,Clean
